GeneratorName=FCCS 3.0,GeneratorVersion=3.0.0,DateCreated=04/27/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fuelbed_number,filename,cover_type,ecoregion,overstory_loading,midstory_loading,understory_loading,snags_c1_foliage_loading,snags_c1wo_foliage_loading,snags_c1_wood_loading,snags_c2_loading,snags_c3_loading,shrubs_primary_loading,shrubs_secondary_loading,shrubs_primary_perc_live,shrubs_secondary_perc_live,nw_primary_loading,nw_secondary_loading,nw_primary_perc_live,nw_secondary_perc_live,w_sound_0_quarter_loading,w_sound_quarter_1_loading,w_sound_1_3_loading,w_sound_3_9_loading,w_sound_9_20_loading,w_sound_gt20_loading,w_rotten_3_9_loading,w_rotten_9_20_loading,w_rotten_gt20_loading,w_stump_sound_loading,w_stump_rotten_loading,w_stump_lightered_loading,litter_depth,litter_loading,lichen_depth,lichen_loading,moss_depth,moss_loading,basal_accum_loading,squirrel_midden_loading,ladderfuels_loading,duff_lower_depth,duff_lower_loading,duff_upper_depth,duff_upper_loading,pile_clean_loading,pile_dirty_loading,pile_vdirty_loading,Total_available_fuel_loading,efg_natural,efg_activity
90039,duff_upper_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.958038,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,2.99,1.764912,0,0,52.679417,9,9
13040,duff_upper_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.595478,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,15.771125,0,0,0,76.793022,8,1
90040,duff_upper_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.958038,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,3.7375,1.764912,0,0,52.679417,9,9
13041,duff_upper_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.595478,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,18.12375,0,0,0,76.793022,8,1
90041,duff_upper_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.958038,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,4.485,1.764912,0,0,52.679417,9,9
13042,duff_upper_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.595478,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,20.476375,0,0,0,76.793022,8,1
90042,duff_upper_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.958038,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,5.2325,1.764912,0,0,52.679417,9,9
13043,duff_upper_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.595478,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,22.829,0,0,0,76.793022,8,1
90043,duff_upper_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.958038,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,5.98,1.764912,0,0,52.679417,9,9
13044,duff_upper_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.595478,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,25.181625,0,0,0,76.793022,8,1
90044,duff_upper_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.958038,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,6.7275,1.764912,0,0,52.679417,9,9
13045,duff_upper_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.595478,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,27.53425,0,0,0,76.793022,8,1
90045,duff_upper_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.958038,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,7.475,1.764912,0,0,52.679417,9,9
13046,duff_upper_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.595478,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,29.886875,0,0,0,76.793022,8,1
90046,duff_upper_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.958038,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,8.2225,1.764912,0,0,52.679417,9,9
13047,duff_upper_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.595478,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,32.2395,0,0,0,76.793022,8,1
90047,duff_upper_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.958038,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,8.97,1.764912,0,0,52.679417,9,9
13048,duff_upper_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.595478,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,34.592125,0,0,0,76.793022,8,1
90048,duff_upper_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.958038,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,9.7175,1.764912,0,0,52.679417,9,9
13049,duff_upper_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.595478,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,36.94475,0,0,0,76.793022,8,1
90049,duff_upper_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.958038,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,10.465,1.764912,0,0,52.679417,9,9
13050,duff_upper_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.595478,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,39.297375,0,0,0,76.793022,8,1
90050,duff_upper_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.958038,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,11.2125,1.764912,0,0,52.679417,9,9
13051,duff_upper_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.595478,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,41.65,0,0,0,76.793022,8,1
90051,duff_upper_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.958038,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,11.96,1.764912,0,0,52.679417,9,9
13052,shrubs_primary_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.618,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90052,shrubs_primary_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.12,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13053,shrubs_primary_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.74875,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90053,shrubs_primary_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.24375,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13054,shrubs_primary_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.8795,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90054,shrubs_primary_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.3675,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13055,shrubs_primary_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,1.01025,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90055,shrubs_primary_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.49125,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13056,shrubs_primary_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,1.141,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90056,shrubs_primary_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.615,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13057,shrubs_primary_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,1.27175,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90057,shrubs_primary_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.73875,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13058,shrubs_primary_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,1.4025,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90058,shrubs_primary_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.8625,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13059,shrubs_primary_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,1.53325,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90059,shrubs_primary_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.98625,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13060,shrubs_primary_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,1.664,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90060,shrubs_primary_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,1.11,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13061,shrubs_primary_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,1.79475,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90061,shrubs_primary_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,1.23375,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13062,shrubs_primary_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,1.9255,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90062,shrubs_primary_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,1.3575,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13063,shrubs_primary_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,2.05625,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90063,shrubs_primary_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,1.48125,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13064,shrubs_primary_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,2.187,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90064,shrubs_primary_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,1.605,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13065,shrubs_primary_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,2.31775,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90065,shrubs_primary_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,1.72875,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13066,shrubs_primary_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,2.4485,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90066,shrubs_primary_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,1.8525,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13067,shrubs_primary_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,2.57925,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90067,shrubs_primary_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,1.97625,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13068,shrubs_primary_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,2.71,0.576465,90,95,0.2,0,85,0,0.4,0.6,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90068,shrubs_primary_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,2.1,0,90,0,0.01,0,80,0,1,1.4,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13069,w_sound_quarter_1_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.595478,0.576465,90,95,0.2,0,85,0,0.4,0.27,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90069,w_sound_quarter_1_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.958038,0,90,0,0.01,0,80,0,1,0.065,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13070,w_sound_quarter_1_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.595478,0.576465,90,95,0.2,0,85,0,0.4,0.4115,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90070,w_sound_quarter_1_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.958038,0,90,0,0.01,0,80,0,1,0.125,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13071,w_sound_quarter_1_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.595478,0.576465,90,95,0.2,0,85,0,0.4,0.553,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90071,w_sound_quarter_1_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.958038,0,90,0,0.01,0,80,0,1,0.185,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13072,w_sound_quarter_1_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.595478,0.576465,90,95,0.2,0,85,0,0.4,0.6945,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90072,w_sound_quarter_1_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.958038,0,90,0,0.01,0,80,0,1,0.245,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13073,w_sound_quarter_1_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.595478,0.576465,90,95,0.2,0,85,0,0.4,0.836,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90073,w_sound_quarter_1_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.958038,0,90,0,0.01,0,80,0,1,0.305,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13074,w_sound_quarter_1_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.595478,0.576465,90,95,0.2,0,85,0,0.4,0.9775,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90074,w_sound_quarter_1_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.958038,0,90,0,0.01,0,80,0,1,0.365,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13075,w_sound_quarter_1_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.595478,0.576465,90,95,0.2,0,85,0,0.4,1.119,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90075,w_sound_quarter_1_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.958038,0,90,0,0.01,0,80,0,1,0.425,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13076,w_sound_quarter_1_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.595478,0.576465,90,95,0.2,0,85,0,0.4,1.2605,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90076,w_sound_quarter_1_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.958038,0,90,0,0.01,0,80,0,1,0.485,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13077,w_sound_quarter_1_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.595478,0.576465,90,95,0.2,0,85,0,0.4,1.402,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90077,w_sound_quarter_1_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.958038,0,90,0,0.01,0,80,0,1,0.545,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13078,w_sound_quarter_1_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.595478,0.576465,90,95,0.2,0,85,0,0.4,1.5435,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90078,w_sound_quarter_1_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.958038,0,90,0,0.01,0,80,0,1,0.605,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13079,w_sound_quarter_1_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.595478,0.576465,90,95,0.2,0,85,0,0.4,1.685,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
90079,w_sound_quarter_1_loading,52,220,8.984249,4.41045,1.04544,0,2.311165,0,1.796991,0.735133,0.958038,0,90,0,0.01,0,80,0,1,0.665,1.5,5,4,0,1,0,0,0,0.204202,0,2,5.27,0,0,0,0,0,0,0,0,0,2,13.599999,1.764912,0,0,52.679417,9,9
13080,w_sound_quarter_1_loading,112,240,3.889821,0,0.37087,0.019886,0,2.480877,14.743497,3.685874,0.595478,0.576465,90,95,0.2,0,85,0,0.4,1.8265,1,13.000001,4,7,3,1,7,0,0,0,0.2,0.437124,0.2,0.005,0.3,0.045,0,0,0.04,0.8,10.512,0.8,4.672,0,0,0,76.793022,8,1
